is_open,stars,American,Mexican,Italian,Japanese,Chinese,Thai,Mediterranean,French,Vietnamese,Greek,Indian,Korean,Hawaiian,African,Spanish,Middle Eastern,Other,age,review_count_16_19,review_normalized,pos,neg,neutral,pos_norm,neg_norm,neutral_norm,bi_goodfood_text,bi_goodloc_text,bi_bad_text,Delivery,RestaurantsPriceRange2,OutdoorSeating,HasTV,Touristy,Hipster,Romantic,Divey,Intimate,Trendy,Upscale,Classy,Casual,Alc_None_served,Alc_beer_and_wine,Alc_full_bar,open_breakfast,open_lunch,open_dinner,open_hours_meals,displayed_open_hours,is_crowded,is_chain,operation_years
1,3.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,222,15.86,140,49,33,10,3.5,2.36,53,34,19,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,0,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,11,0.92,9,1,1,0.75,0.08,0.08,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2
0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,167,41.75,95,34,38,23.75,8.5,9.5,86,22,14,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,2
1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,339,67.8,227,46,66,45.4,9.2,13.2,79,59,29,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24,8,24,0,0,8,0,0,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,2
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,124,24.8,74,23,27,14.8,4.6,5.4,22,8,5,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,14,1.56,2,12,0,0.22,1.33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,1.57,4,7,0,0.57,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,26,2.36,2,24,0,0.18,2.18,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,11,1.38,6,5,0,0.75,0.62,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,11,1.38,3,7,1,0.38,0.88,0.12,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,0,1,3
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,23,2.88,3,20,0,0.38,2.5,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,1,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,1,2,7,1,0.2,0.7,0.1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,28,2.33,3,24,1,0.25,2,0.08,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,24,2.4,2,22,0,0.2,2.2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,1.25,0,10,0,0,1.25,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,0,1,1
1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,18,2.25,2,16,0,0.25,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,53,4.82,5,47,1,0.45,4.27,0.09,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,0,1,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,1.1,2,9,0,0.2,0.9,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,76,5.85,40,31,5,3.08,2.38,0.38,12,7,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,0
0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,27,2.45,21,4,2,1.91,0.36,0.18,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,1
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,189,27,123,44,22,17.57,6.29,3.14,26,26,20,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,0,0
0,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,19,9.5,18,1,0,9,0.5,0,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,1
0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,71,35.5,46,13,12,23,6.5,6,27,11,3,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1
1,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,61,4.36,58,2,1,4.14,0.14,0.07,8,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,124,17.71,85,27,12,12.14,3.86,1.71,11,8,9,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,48,5.33,26,13,9,2.89,1.44,1,9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,270,22.5,231,22,17,19.25,1.83,1.42,36,32,12,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,255,36.43,232,11,12,33.14,1.57,1.71,29,33,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0
0,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0.38,5,0,0,0.38,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,1,1,0,2
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,213,35.5,175,23,15,29.17,3.83,2.5,32,33,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,1,1,0,0
1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,370,33.64,240,73,57,21.82,6.64,5.18,58,51,24,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,2,1,1,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,116,8.92,87,22,7,6.69,1.69,0.54,26,23,4,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,0,0,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,120,17.14,58,39,23,8.29,5.57,3.29,32,13,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,393,78.6,271,67,55,54.2,13.4,11,88,71,32,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,3,1,1,0,0
0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,3.25,13,23,3,1.08,1.92,0.25,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,2
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,114,8.14,60,40,14,4.29,2.86,1,18,15,14,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,16,3.2,10,3,3,2,0.6,0.6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,1,1,0,0
1,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,22,1.69,15,3,4,1.15,0.23,0.31,2,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1,1,0,0
1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,187,20.78,112,46,29,12.44,5.11,3.22,50,33,12,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,1,1,0
1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,220,55,142,49,29,35.5,12.25,7.25,59,40,24,1,2,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,2,1,1,1,0
1,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0.44,4,0,0,0.44,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49,5.44,18,23,8,2,2.56,0.89,7,0,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,2
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0.38,2,0,1,0.25,0,0.12,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,2.69,30,2,3,2.31,0.15,0.23,8,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,1,1,0,0
1,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,507,36.21,458,16,33,32.71,1.14,2.36,138,115,18,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,1,0,0,0
1,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,164,11.71,145,12,7,10.36,0.86,0.5,40,24,12,0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,206,22.89,148,40,18,16.44,4.44,2,74,34,14,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0
0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,21,5.25,18,2,1,4.5,0.5,0.25,1,5,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,1
1,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,5.17,29,2,0,4.83,0.33,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,121,13.44,99,11,11,11,1.22,1.22,8,21,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
1,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,5.25,19,2,0,4.75,0.5,0,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,53,4.08,41,7,5,3.15,0.54,0.38,0,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,99,7.07,79,13,7,5.64,0.93,0.5,7,11,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,2.93,20,18,3,1.43,1.29,0.21,1,4,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,100,20,69,20,11,13.8,4,2.2,21,14,6,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,3
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,59,4.54,26,26,7,2,2,0.54,14,10,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,0
1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,99,7.62,37,52,10,2.85,4,0.77,14,8,9,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,73,5.62,45,16,12,3.46,1.23,0.92,21,19,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,1,1,0,0
1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,308,77,203,61,44,50.75,15.25,11,87,58,21,1,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,1,1,0,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,155,38.75,98,34,23,24.5,8.5,5.75,27,27,15,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0
1,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,115,28.75,100,8,7,25,2,1.75,12,5,5,1,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0
0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,1.75,8,12,1,0.67,1,0.08,4,1,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,1,1,0,1
0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,20.33,42,7,12,14,2.33,4,28,8,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,1,1,0,1
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,269,33.62,225,24,20,28.12,3,2.5,10,23,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,0,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,11,56,9,1,9.33,1.5,0.17,6,4,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,0
